order_item_id,order_id,inventory_id,quantity_ordered,unit_price_at_purchase,line_total
ITEM0001794,ORD0000178,INV000475,1,526.46,526.46
ITEM0001795,ORD0000563,INV000193,5,668.3,3341.5
ITEM0001796,ORD0000242,INV000443,2,205.23,410.46
ITEM0001797,ORD0000081,INV000285,5,595.92,2979.6
ITEM0001798,ORD0000743,INV000222,4,878.92,3515.68
ITEM0001799,ORD0000319,INV000164,4,939.99,3759.96
ITEM0001800,ORD0000739,INV000023,2,953.26,1906.52
ITEM0001801,ORD0000251,INV000487,2,981.07,1962.14
ITEM0001802,ORD0000181,INV000448,4,197.35,789.4
ITEM0001803,ORD0000255,INV000357,5,171.22,856.1
ITEM0001804,ORD0000293,INV000239,3,1181.53,3544.59
ITEM0001805,ORD0000460,INV000323,5,381.73,1908.65
ITEM0001806,ORD0000279,INV000368,2,71.28,142.56
ITEM0001807,ORD0000082,INV000337,4,1083.17,4332.68
ITEM0001808,ORD0000408,INV000483,3,367.47,1102.41
ITEM0001809,ORD0000172,INV000287,4,1147.42,4589.68
ITEM0001810,ORD0000452,INV000032,4,1389.02,5556.08
ITEM0001811,ORD0000518,INV000437,4,1145.87,4583.48
ITEM0001812,ORD0000753,INV000312,5,968.78,4843.9
ITEM0001813,ORD0000779,INV000022,4,380.43,1521.72
ITEM0001814,ORD0000840,INV000387,2,415.46,830.92
ITEM0001815,ORD0000021,INV000407,4,703.77,2815.08
ITEM0001816,ORD0000438,INV000427,4,683.05,2732.2
ITEM0001817,ORD0000778,INV000119,1,1055.77,1055.77
ITEM0001818,ORD0000610,INV000018,3,1408.7,4226.1
ITEM0001819,ORD0000157,INV000088,5,1253.19,6265.95
ITEM0001820,ORD0000745,INV000463,5,225.92,1129.6
ITEM0001821,ORD0000264,INV000159,2,435.89,871.78
ITEM0001822,ORD0000475,INV000255,4,574.45,2297.8
ITEM0001823,ORD0000465,INV000175,3,417.99,1253.97
ITEM0001824,ORD0000385,INV000078,3,718.08,2154.24
ITEM0001825,ORD0000621,INV000009,5,1402.39,7011.95
ITEM0001826,ORD0000074,INV000146,4,1363.08,5452.32
ITEM0001827,ORD0000140,INV000299,3,502.94,1508.82
ITEM0001828,ORD0000201,INV000031,4,1171.27,4685.08
ITEM0001829,ORD0000939,INV000421,2,1264.58,2529.16
ITEM0001830,ORD0000005,INV000295,2,1248.88,2497.76
ITEM0001831,ORD0000883,INV000237,1,995.84,995.84
ITEM0001832,ORD0000748,INV000376,5,538.68,2693.4
ITEM0001833,ORD0000504,INV000108,3,1323.04,3969.12
ITEM0001834,ORD0000948,INV000358,4,187.16,748.64
ITEM0001835,ORD0000963,INV000243,4,1198.78,4795.12
ITEM0001836,ORD0000994,INV000358,4,187.16,748.64
ITEM0001837,ORD0000394,INV000339,3,1129.82,3389.46
ITEM0001838,ORD0000316,INV000434,4,438.87,1755.48
ITEM0001839,ORD0000073,INV000202,5,1418.13,7090.65
ITEM0001840,ORD0000907,INV000184,4,1447.41,5789.64
ITEM0001841,ORD0000944,INV000366,1,1183.84,1183.84
ITEM0001842,ORD0000395,INV000159,1,435.89,435.89
ITEM0001843,ORD0000167,INV000350,5,84.62,423.1
ITEM0001844,ORD0000782,INV000488,2,977.56,1955.12
ITEM0001845,ORD0000981,INV000151,4,1103.13,4412.52
ITEM0001846,ORD0000790,INV000202,3,1418.13,4254.39
ITEM0001847,ORD0000522,INV000477,3,1344.16,4032.48
ITEM0001848,ORD0000651,INV000484,4,958.73,3834.92
ITEM0001849,ORD0000714,INV000292,3,865.76,2597.28
ITEM0001850,ORD0000667,INV000108,1,1323.04,1323.04
ITEM0001851,ORD0000949,INV000005,4,107.44,429.76
ITEM0001852,ORD0000754,INV000416,4,1421.49,5685.96
ITEM0001853,ORD0000249,INV000385,2,1036.2,2072.4
ITEM0001854,ORD0000036,INV000086,4,321.43,1285.72
ITEM0001855,ORD0000647,INV000317,3,759.3,2277.9
ITEM0001856,ORD0000715,INV000213,1,1099.88,1099.88
ITEM0001857,ORD0000268,INV000026,2,843.56,1687.12
ITEM0001858,ORD0000467,INV000296,5,657.88,3289.4
ITEM0001859,ORD0000261,INV000130,2,382.46,764.92
ITEM0001860,ORD0000617,INV000472,2,292.43,584.86
ITEM0001861,ORD0000975,INV000499,5,247.93,1239.65
ITEM0001862,ORD0000013,INV000155,2,1374.53,2749.06
ITEM0001863,ORD0000790,INV000065,1,80.08,80.08
ITEM0001864,ORD0000660,INV000059,1,340.84,340.84
ITEM0001865,ORD0000408,INV000067,4,1425.31,5701.24
ITEM0001866,ORD0000998,INV000141,5,830.23,4151.15
ITEM0001867,ORD0000531,INV000296,1,657.88,657.88
ITEM0001868,ORD0000898,INV000443,2,205.23,410.46
ITEM0001869,ORD0000170,INV000207,4,415.35,1661.4
ITEM0001870,ORD0000259,INV000495,4,1393.04,5572.16
ITEM0001871,ORD0000513,INV000478,3,439.23,1317.69
ITEM0001872,ORD0000675,INV000168,5,469.57,2347.85
ITEM0001873,ORD0000601,INV000085,4,276.68,1106.72
ITEM0001874,ORD0000752,INV000022,3,380.43,1141.29
ITEM0001875,ORD0000771,INV000267,4,902.61,3610.44
ITEM0001876,ORD0000112,INV000280,1,1012.58,1012.58
ITEM0001877,ORD0000796,INV000131,5,1234.06,6170.3
ITEM0001878,ORD0000834,INV000380,3,554.18,1662.54
ITEM0001879,ORD0000276,INV000352,2,47.14,94.28
ITEM0001880,ORD0000953,INV000275,2,109.03,218.06
ITEM0001881,ORD0000716,INV000015,4,557.44,2229.76
ITEM0001882,ORD0000007,INV000392,3,909.62,2728.86
ITEM0001883,ORD0000836,INV000279,2,1325.6,2651.2
ITEM0001884,ORD0000002,INV000163,4,86.04,344.16
ITEM0001885,ORD0000072,INV000283,1,647.72,647.72
ITEM0001886,ORD0000538,INV000214,4,1122.48,4489.92
ITEM0001887,ORD0000671,INV000172,4,626.16,2504.64
ITEM0001888,ORD0000751,INV000221,3,807.18,2421.54
ITEM0001889,ORD0000175,INV000379,4,511.86,2047.44
ITEM0001890,ORD0000384,INV000122,2,328.5,657.0
ITEM0001891,ORD0000721,INV000029,2,1348.98,2697.96
ITEM0001892,ORD0000203,INV000228,2,1331.45,2662.9
ITEM0001893,ORD0000187,INV000444,4,552.08,2208.32
ITEM0001894,ORD0000972,INV000288,5,16.56,82.8
ITEM0001895,ORD0000462,INV000322,1,497.89,497.89
ITEM0001896,ORD0000834,INV000099,5,1195.36,5976.8
ITEM0001897,ORD0000191,INV000062,2,1078.93,2157.86
ITEM0001898,ORD0000061,INV000139,2,1421.65,2843.3
ITEM0001899,ORD0000829,INV000147,2,94.16,188.32
ITEM0001900,ORD0000266,INV000321,2,1184.89,2369.78
ITEM0001901,ORD0000452,INV000021,4,309.38,1237.52
ITEM0001902,ORD0000112,INV000235,5,95.52,477.6
ITEM0001903,ORD0000082,INV000309,2,1195.51,2391.02
ITEM0001904,ORD0000088,INV000274,3,529.78,1589.34
ITEM0001905,ORD0000128,INV000159,4,435.89,1743.56
ITEM0001906,ORD0000066,INV000398,3,1494.57,4483.71
ITEM0001907,ORD0000031,INV000044,3,896.87,2690.61
ITEM0001908,ORD0000241,INV000275,5,109.03,545.15
ITEM0001909,ORD0000497,INV000072,4,1071.75,4287.0
ITEM0001910,ORD0000010,INV000088,1,1253.19,1253.19
ITEM0001911,ORD0000273,INV000201,1,1018.03,1018.03
ITEM0001912,ORD0000682,INV000445,1,546.97,546.97
ITEM0001913,ORD0000809,INV000495,5,1393.04,6965.2
ITEM0001914,ORD0000100,INV000346,1,431.17,431.17
ITEM0001915,ORD0000535,INV000263,2,650.66,1301.32
ITEM0001916,ORD0000385,INV000426,1,1208.01,1208.01
ITEM0001917,ORD0000533,INV000150,5,659.45,3297.25
ITEM0001918,ORD0000955,INV000396,3,751.07,2253.21
ITEM0001919,ORD0000485,INV000187,4,617.92,2471.68
ITEM0001920,ORD0000619,INV000192,3,1121.42,3364.26
ITEM0001921,ORD0000345,INV000069,4,1116.76,4467.04
ITEM0001922,ORD0000699,INV000383,3,485.21,1455.63
ITEM0001923,ORD0000323,INV000090,3,1172.94,3518.82
ITEM0001924,ORD0000964,INV000006,2,184.23,368.46
ITEM0001925,ORD0000682,INV000054,3,433.94,1301.82
ITEM0001926,ORD0000388,INV000063,4,369.76,1479.04
ITEM0001927,ORD0000059,INV000497,5,1334.44,6672.2
ITEM0001928,ORD0000895,INV000498,3,412.89,1238.67
ITEM0001929,ORD0000826,INV000002,3,870.87,2612.61
ITEM0001930,ORD0000004,INV000464,1,860.99,860.99
ITEM0001931,ORD0000892,INV000100,4,801.45,3205.8
ITEM0001932,ORD0000743,INV000051,4,833.85,3335.4
ITEM0001933,ORD0000027,INV000106,2,699.99,1399.98
ITEM0001934,ORD0000126,INV000183,5,1482.68,7413.4
ITEM0001935,ORD0000287,INV000013,5,808.76,4043.8
ITEM0001936,ORD0000378,INV000359,2,98.9,197.8
ITEM0001937,ORD0000634,INV000391,4,546.42,2185.68
ITEM0001938,ORD0000528,INV000482,4,168.29,673.16
ITEM0001939,ORD0000677,INV000191,4,928.1,3712.4
ITEM0001940,ORD0000004,INV000220,2,140.0,280.0
ITEM0001941,ORD0000018,INV000013,3,808.76,2426.28
ITEM0001942,ORD0000895,INV000186,3,791.3,2373.9
ITEM0001943,ORD0000993,INV000468,1,780.43,780.43
ITEM0001944,ORD0000695,INV000434,3,438.87,1316.61
ITEM0001945,ORD0000240,INV000042,4,1409.16,5636.64
ITEM0001946,ORD0000497,INV000236,5,1423.77,7118.85
ITEM0001947,ORD0000757,INV000431,4,200.5,802.0
ITEM0001948,ORD0000814,INV000292,5,865.76,4328.8
ITEM0001949,ORD0000357,INV000200,1,1001.93,1001.93
ITEM0001950,ORD0000962,INV000296,4,657.88,2631.52
ITEM0001951,ORD0000675,INV000362,4,364.64,1458.56
ITEM0001952,ORD0000752,INV000205,1,359.62,359.62
ITEM0001953,ORD0000301,INV000290,4,112.75,451.0
ITEM0001954,ORD0000200,INV000259,5,511.7,2558.5
ITEM0001955,ORD0000891,INV000179,2,520.96,1041.92
ITEM0001956,ORD0000898,INV000071,5,941.99,4709.95
ITEM0001957,ORD0000804,INV000267,5,902.61,4513.05
ITEM0001958,ORD0000033,INV000088,5,1253.19,6265.95
ITEM0001959,ORD0000510,INV000443,2,205.23,410.46
ITEM0001960,ORD0000309,INV000349,1,1327.52,1327.52
ITEM0001961,ORD0000896,INV000149,5,1414.3,7071.5
ITEM0001962,ORD0000173,INV000175,4,417.99,1671.96
ITEM0001963,ORD0000978,INV000335,4,897.88,3591.52
ITEM0001964,ORD0000494,INV000455,1,592.47,592.47
ITEM0001965,ORD0000247,INV000062,5,1078.93,5394.65
ITEM0001966,ORD0000217,INV000355,2,675.66,1351.32
ITEM0001967,ORD0000772,INV000494,2,18.85,37.7
ITEM0001968,ORD0000109,INV000165,1,404.25,404.25
ITEM0001969,ORD0000733,INV000206,4,1489.07,5956.28
ITEM0001970,ORD0000165,INV000153,1,1499.36,1499.36
ITEM0001971,ORD0000925,INV000241,3,1162.68,3488.04
ITEM0001972,ORD0000785,INV000343,4,1449.57,5798.28
ITEM0001973,ORD0000226,INV000110,3,733.89,2201.67
ITEM0001974,ORD0000682,INV000146,3,1363.08,4089.24
ITEM0001975,ORD0000975,INV000104,4,656.05,2624.2
ITEM0001976,ORD0000682,INV000444,1,552.08,552.08
ITEM0001977,ORD0000945,INV000032,2,1389.02,2778.04
ITEM0001978,ORD0000649,INV000343,5,1449.57,7247.85
ITEM0001979,ORD0000093,INV000150,4,659.45,2637.8
ITEM0001980,ORD0000893,INV000015,3,557.44,1672.32
ITEM0001981,ORD0000955,INV000134,2,1490.91,2981.82
ITEM0001982,ORD0000785,INV000354,5,1376.51,6882.55
ITEM0001983,ORD0000067,INV000173,5,687.9,3439.5
ITEM0001984,ORD0000387,INV000123,3,1470.86,4412.58
ITEM0001985,ORD0000670,INV000203,4,1037.02,4148.08
ITEM0001986,ORD0000990,INV000057,5,429.26,2146.3
ITEM0001987,ORD0000828,INV000110,4,733.89,2935.56
ITEM0001988,ORD0000229,INV000442,2,432.19,864.38
ITEM0001989,ORD0000119,INV000236,3,1423.77,4271.31
ITEM0001990,ORD0000090,INV000454,3,495.31,1485.93
ITEM0001991,ORD0000092,INV000015,1,557.44,557.44
ITEM0001992,ORD0000759,INV000001,3,236.42,709.26
ITEM0001993,ORD0000960,INV000371,5,1075.49,5377.45
ITEM0001994,ORD0000763,INV000317,2,759.3,1518.6
ITEM0001995,ORD0000587,INV000244,1,27.22,27.22
ITEM0001996,ORD0000131,INV000443,3,205.23,615.69
ITEM0001997,ORD0000977,INV000277,3,683.2,2049.6
ITEM0001998,ORD0000591,INV000411,4,701.42,2805.68
ITEM0001999,ORD0000319,INV000196,1,799.09,799.09
ITEM0002000,ORD0000605,INV000461,1,1083.49,1083.49
ITEM0002001,ORD0000195,INV000142,5,678.5,3392.5
ITEM0002002,ORD0000434,INV000416,4,1421.49,5685.96
ITEM0002003,ORD0000790,INV000402,3,1065.76,3197.28
ITEM0002004,ORD0000817,INV000217,3,1121.11,3363.33
ITEM0002005,ORD0000533,INV000484,2,958.73,1917.46
ITEM0002006,ORD0000605,INV000462,5,788.73,3943.65
ITEM0002007,ORD0000110,INV000052,2,1017.59,2035.18
ITEM0002008,ORD0000010,INV000265,4,1006.67,4026.68
ITEM0002009,ORD0000873,INV000261,5,999.34,4996.7
ITEM0002010,ORD0000324,INV000021,4,309.38,1237.52
ITEM0002011,ORD0000836,INV000466,2,622.38,1244.76
ITEM0002012,ORD0000858,INV000402,3,1065.76,3197.28
ITEM0002013,ORD0000512,INV000050,2,1002.0,2004.0
ITEM0002014,ORD0000151,INV000184,4,1447.41,5789.64
ITEM0002015,ORD0000291,INV000040,5,421.51,2107.55
ITEM0002016,ORD0000765,INV000242,2,419.53,839.06
ITEM0002017,ORD0000614,INV000109,1,507.91,507.91
ITEM0002018,ORD0000317,INV000066,3,204.34,613.02
ITEM0002019,ORD0000706,INV000257,5,1190.68,5953.4
ITEM0002020,ORD0000281,INV000200,1,1001.93,1001.93
ITEM0002021,ORD0000490,INV000227,5,1493.91,7469.55
ITEM0002022,ORD0000507,INV000235,2,95.52,191.04
ITEM0002023,ORD0000722,INV000394,3,796.54,2389.62
ITEM0002024,ORD0000061,INV000057,4,429.26,1717.04
ITEM0002025,ORD0000157,INV000009,3,1402.39,4207.17
ITEM0002026,ORD0000869,INV000044,2,896.87,1793.74
ITEM0002027,ORD0000718,INV000399,2,188.34,376.68
ITEM0002028,ORD0000946,INV000309,1,1195.51,1195.51
ITEM0002029,ORD0000878,INV000131,2,1234.06,2468.12
ITEM0002030,ORD0000745,INV000429,4,513.59,2054.36
ITEM0002031,ORD0000307,INV000492,4,1495.77,5983.08
ITEM0002032,ORD0000023,INV000236,2,1423.77,2847.54
ITEM0002033,ORD0000402,INV000302,5,158.69,793.45
ITEM0002034,ORD0000433,INV000057,3,429.26,1287.78
ITEM0002035,ORD0000357,INV000239,4,1181.53,4726.12
ITEM0002036,ORD0000401,INV000049,4,996.76,3987.04
ITEM0002037,ORD0000541,INV000128,1,1309.72,1309.72
ITEM0002038,ORD0000290,INV000068,3,1246.7,3740.1
ITEM0002039,ORD0000718,INV000261,2,999.34,1998.68
ITEM0002040,ORD0000404,INV000058,5,144.61,723.05
ITEM0002041,ORD0000135,INV000121,1,183.73,183.73
ITEM0002042,ORD0000771,INV000304,3,1427.18,4281.54
ITEM0002043,ORD0000887,INV000033,5,1322.72,6613.6
ITEM0002044,ORD0000871,INV000447,1,1238.84,1238.84
ITEM0002045,ORD0000469,INV000014,3,1400.22,4200.66
ITEM0002046,ORD0000592,INV000074,2,230.49,460.98
ITEM0002047,ORD0000453,INV000256,2,683.3,1366.6
ITEM0002048,ORD0000299,INV000325,4,468.8,1875.2
ITEM0002049,ORD0000215,INV000041,2,964.02,1928.04
ITEM0002050,ORD0000824,INV000180,2,685.74,1371.48
ITEM0002051,ORD0000753,INV000081,2,48.39,96.78
ITEM0002052,ORD0000371,INV000274,1,529.78,529.78
ITEM0002053,ORD0000105,INV000048,5,549.51,2747.55
ITEM0002054,ORD0000386,INV000084,2,130.5,261.0
ITEM0002055,ORD0000696,INV000416,4,1421.49,5685.96
ITEM0002056,ORD0000949,INV000470,2,1368.63,2737.26
ITEM0002057,ORD0000099,INV000017,1,1003.46,1003.46
ITEM0002058,ORD0000998,INV000050,3,1002.0,3006.0
ITEM0002059,ORD0000184,INV000114,4,1037.46,4149.84
ITEM0002060,ORD0000121,INV000180,1,685.74,685.74
ITEM0002061,ORD0000666,INV000049,5,996.76,4983.8
ITEM0002062,ORD0000608,INV000191,3,928.1,2784.3
ITEM0002063,ORD0000994,INV000165,4,404.25,1617.0
ITEM0002064,ORD0000643,INV000243,2,1198.78,2397.56
ITEM0002065,ORD0000251,INV000102,4,1234.38,4937.52
ITEM0002066,ORD0000122,INV000085,1,276.68,276.68
ITEM0002067,ORD0000407,INV000378,2,1334.78,2669.56
ITEM0002068,ORD0000310,INV000222,4,878.92,3515.68
ITEM0002069,ORD0000978,INV000086,5,321.43,1607.15
ITEM0002070,ORD0000669,INV000407,2,703.77,1407.54
ITEM0002071,ORD0000795,INV000475,4,526.46,2105.84
ITEM0002072,ORD0000797,INV000301,1,1092.43,1092.43
ITEM0002073,ORD0000886,INV000431,4,200.5,802.0
ITEM0002074,ORD0000282,INV000017,4,1003.46,4013.84
ITEM0002075,ORD0000377,INV000454,4,495.31,1981.24
ITEM0002076,ORD0000123,INV000455,1,592.47,592.47
ITEM0002077,ORD0000085,INV000198,1,749.01,749.01
ITEM0002078,ORD0000501,INV000383,1,485.21,485.21
ITEM0002079,ORD0000231,INV000101,5,761.41,3807.05
ITEM0002080,ORD0000601,INV000411,1,701.42,701.42
ITEM0002081,ORD0000587,INV000482,5,168.29,841.45
ITEM0002082,ORD0000281,INV000259,4,511.7,2046.8
ITEM0002083,ORD0000814,INV000243,1,1198.78,1198.78
ITEM0002084,ORD0000186,INV000454,5,495.31,2476.55
ITEM0002085,ORD0000496,INV000109,4,507.91,2031.64
ITEM0002086,ORD0000306,INV000039,4,40.38,161.52
ITEM0002087,ORD0000129,INV000373,5,476.82,2384.1
ITEM0002088,ORD0000334,INV000292,1,865.76,865.76
ITEM0002089,ORD0000731,INV000288,1,16.56,16.56
ITEM0002090,ORD0000190,INV000414,5,1247.93,6239.65
ITEM0002091,ORD0000833,INV000141,4,830.23,3320.92
ITEM0002092,ORD0000404,INV000398,1,1494.57,1494.57
ITEM0002093,ORD0000838,INV000004,5,90.03,450.15
ITEM0002094,ORD0000803,INV000377,5,413.46,2067.3
ITEM0002095,ORD0000501,INV000475,5,526.46,2632.3
ITEM0002096,ORD0000532,INV000222,1,878.92,878.92
ITEM0002097,ORD0000552,INV000018,5,1408.7,7043.5
ITEM0002098,ORD0000772,INV000097,1,1412.5,1412.5
ITEM0002099,ORD0000989,INV000180,2,685.74,1371.48
ITEM0002100,ORD0000186,INV000322,1,497.89,497.89
ITEM0002101,ORD0000712,INV000433,5,677.15,3385.75
ITEM0002102,ORD0000006,INV000247,2,716.99,1433.98
ITEM0002103,ORD0000458,INV000083,5,1360.86,6804.3
ITEM0002104,ORD0000126,INV000262,3,105.36,316.08
ITEM0002105,ORD0000132,INV000120,1,349.65,349.65
ITEM0002106,ORD0000212,INV000474,5,1036.91,5184.55
ITEM0002107,ORD0000090,INV000348,2,142.11,284.22
ITEM0002108,ORD0000263,INV000397,5,396.36,1981.8
ITEM0002109,ORD0000087,INV000397,1,396.36,396.36
ITEM0002110,ORD0000519,INV000369,1,1246.42,1246.42
ITEM0002111,ORD0000373,INV000259,3,511.7,1535.1
ITEM0002112,ORD0000176,INV000260,5,1095.77,5478.85
ITEM0002113,ORD0000968,INV000069,4,1116.76,4467.04
ITEM0002114,ORD0000255,INV000071,1,941.99,941.99
ITEM0002115,ORD0000048,INV000416,3,1421.49,4264.47
ITEM0002116,ORD0000927,INV000227,5,1493.91,7469.55
ITEM0002117,ORD0000675,INV000335,3,897.88,2693.64
ITEM0002118,ORD0000456,INV000086,5,321.43,1607.15
ITEM0002119,ORD0000591,INV000218,2,1444.53,2889.06
ITEM0002120,ORD0000712,INV000260,4,1095.77,4383.08
ITEM0002121,ORD0000536,INV000317,3,759.3,2277.9
ITEM0002122,ORD0000621,INV000131,3,1234.06,3702.18
ITEM0002123,ORD0000523,INV000304,5,1427.18,7135.9
ITEM0002124,ORD0000705,INV000051,2,833.85,1667.7
ITEM0002125,ORD0000679,INV000050,1,1002.0,1002.0
ITEM0002126,ORD0000243,INV000103,1,955.2,955.2
ITEM0002127,ORD0000193,INV000117,1,712.52,712.52
ITEM0002128,ORD0000307,INV000308,2,662.45,1324.9
ITEM0002129,ORD0000981,INV000478,2,439.23,878.46
ITEM0002130,ORD0000617,INV000344,2,1310.14,2620.28
ITEM0002131,ORD0000222,INV000483,5,367.47,1837.35
ITEM0002132,ORD0000368,INV000006,5,184.23,921.15
ITEM0002133,ORD0000132,INV000492,3,1495.77,4487.31
ITEM0002134,ORD0000433,INV000322,5,497.89,2489.45
ITEM0002135,ORD0000564,INV000100,1,801.45,801.45
ITEM0002136,ORD0000267,INV000308,3,662.45,1987.35
ITEM0002137,ORD0000666,INV000348,4,142.11,568.44
ITEM0002138,ORD0000410,INV000142,2,678.5,1357.0
ITEM0002139,ORD0000086,INV000051,4,833.85,3335.4
ITEM0002140,ORD0000693,INV000339,3,1129.82,3389.46
ITEM0002141,ORD0000963,INV000315,4,909.48,3637.92
ITEM0002142,ORD0000549,INV000129,2,720.68,1441.36
ITEM0002143,ORD0000073,INV000390,2,57.02,114.04
ITEM0002144,ORD0000649,INV000429,3,513.59,1540.77
ITEM0002145,ORD0000732,INV000415,2,251.16,502.32
ITEM0002146,ORD0000578,INV000371,3,1075.49,3226.47
ITEM0002147,ORD0000620,INV000267,5,902.61,4513.05
ITEM0002148,ORD0000430,INV000487,2,981.07,1962.14
ITEM0002149,ORD0000324,INV000217,2,1121.11,2242.22
ITEM0002150,ORD0000389,INV000034,4,1174.67,4698.68
ITEM0002151,ORD0000988,INV000219,1,1451.07,1451.07
ITEM0002152,ORD0000254,INV000091,5,1424.67,7123.35
ITEM0002153,ORD0000277,INV000251,1,1271.71,1271.71
ITEM0002154,ORD0000545,INV000182,1,480.67,480.67
ITEM0002155,ORD0000701,INV000014,1,1400.22,1400.22
ITEM0002156,ORD0000417,INV000291,5,33.02,165.1
ITEM0002157,ORD0000338,INV000429,1,513.59,513.59
ITEM0002158,ORD0000372,INV000043,1,872.98,872.98
ITEM0002159,ORD0000797,INV000063,3,369.76,1109.28
ITEM0002160,ORD0000150,INV000177,3,427.84,1283.52
ITEM0002161,ORD0000281,INV000210,2,933.23,1866.46
ITEM0002162,ORD0000101,INV000107,1,486.85,486.85
ITEM0002163,ORD0000993,INV000325,4,468.8,1875.2
ITEM0002164,ORD0000388,INV000139,2,1421.65,2843.3
ITEM0002165,ORD0000802,INV000062,1,1078.93,1078.93
ITEM0002166,ORD0000180,INV000076,1,626.58,626.58
ITEM0002167,ORD0000746,INV000407,5,703.77,3518.85
ITEM0002168,ORD0000603,INV000433,3,677.15,2031.45
ITEM0002169,ORD0000098,INV000226,4,213.97,855.88
ITEM0002170,ORD0000358,INV000146,5,1363.08,6815.4
ITEM0002171,ORD0000887,INV000358,5,187.16,935.8
ITEM0002172,ORD0000565,INV000178,3,1298.56,3895.68
ITEM0002173,ORD0000623,INV000160,3,684.96,2054.88
ITEM0002174,ORD0000919,INV000430,1,1102.63,1102.63
ITEM0002175,ORD0000175,INV000101,1,761.41,761.41
ITEM0002176,ORD0000970,INV000244,3,27.22,81.66
ITEM0002177,ORD0000186,INV000429,4,513.59,2054.36
ITEM0002178,ORD0000826,INV000042,3,1409.16,4227.48
ITEM0002179,ORD0000565,INV000055,5,700.16,3500.8
ITEM0002180,ORD0000904,INV000378,5,1334.78,6673.9
ITEM0002181,ORD0000489,INV000402,4,1065.76,4263.04
ITEM0002182,ORD0000131,INV000491,5,629.74,3148.7
ITEM0002183,ORD0000010,INV000147,3,94.16,282.48
ITEM0002184,ORD0000731,INV000147,5,94.16,470.8
ITEM0002185,ORD0000674,INV000356,2,387.61,775.22
ITEM0002186,ORD0000147,INV000172,2,626.16,1252.32
ITEM0002187,ORD0000582,INV000484,4,958.73,3834.92
ITEM0002188,ORD0000055,INV000393,3,561.16,1683.48
ITEM0002189,ORD0000725,INV000465,3,33.31,99.93
ITEM0002190,ORD0000695,INV000200,2,1001.93,2003.86
ITEM0002191,ORD0000429,INV000344,5,1310.14,6550.7
ITEM0002192,ORD0000188,INV000046,4,1349.76,5399.04
ITEM0002193,ORD0000363,INV000021,4,309.38,1237.52
ITEM0002194,ORD0000515,INV000392,4,909.62,3638.48
ITEM0002195,ORD0000283,INV000062,3,1078.93,3236.79
ITEM0002196,ORD0000534,INV000415,4,251.16,1004.64
ITEM0002197,ORD0000313,INV000483,2,367.47,734.94
ITEM0002198,ORD0000971,INV000465,1,33.31,33.31
ITEM0002199,ORD0000417,INV000177,3,427.84,1283.52
ITEM0002200,ORD0000866,INV000495,3,1393.04,4179.12
ITEM0002201,ORD0000650,INV000360,1,949.77,949.77
ITEM0002202,ORD0000079,INV000147,1,94.16,94.16
ITEM0002203,ORD0000968,INV000207,2,415.35,830.7
ITEM0002204,ORD0000170,INV000212,1,1183.97,1183.97
ITEM0002205,ORD0000059,INV000244,5,27.22,136.1
ITEM0002206,ORD0000762,INV000377,1,413.46,413.46
ITEM0002207,ORD0000568,INV000326,3,894.59,2683.77
ITEM0002208,ORD0000828,INV000490,4,805.05,3220.2
ITEM0002209,ORD0000986,INV000395,1,378.17,378.17
ITEM0002210,ORD0000694,INV000083,4,1360.86,5443.44
ITEM0002211,ORD0000955,INV000235,5,95.52,477.6
ITEM0002212,ORD0000492,INV000181,2,859.84,1719.68
ITEM0002213,ORD0000528,INV000086,4,321.43,1285.72
ITEM0002214,ORD0000715,INV000274,5,529.78,2648.9
ITEM0002215,ORD0000416,INV000197,1,266.73,266.73
ITEM0002216,ORD0000632,INV000469,1,790.59,790.59
ITEM0002217,ORD0000933,INV000078,2,718.08,1436.16
ITEM0002218,ORD0000732,INV000033,1,1322.72,1322.72
ITEM0002219,ORD0000720,INV000188,4,706.89,2827.56
ITEM0002220,ORD0000768,INV000010,5,402.09,2010.45
ITEM0002221,ORD0000251,INV000392,3,909.62,2728.86
ITEM0002222,ORD0000701,INV000411,5,701.42,3507.1
ITEM0002223,ORD0000044,INV000411,5,701.42,3507.1
ITEM0002224,ORD0000460,INV000275,5,109.03,545.15
ITEM0002225,ORD0000691,INV000024,2,10.3,20.6
ITEM0002226,ORD0000926,INV000042,5,1409.16,7045.8
ITEM0002227,ORD0000180,INV000187,2,617.92,1235.84
ITEM0002228,ORD0000376,INV000292,1,865.76,865.76
ITEM0002229,ORD0000527,INV000182,2,480.67,961.34
ITEM0002230,ORD0000976,INV000448,3,197.35,592.05
ITEM0002231,ORD0000433,INV000460,1,401.97,401.97
ITEM0002232,ORD0000389,INV000067,4,1425.31,5701.24
ITEM0002233,ORD0000383,INV000311,2,61.22,122.44
ITEM0002234,ORD0000347,INV000089,1,1499.86,1499.86
ITEM0002235,ORD0000852,INV000277,2,683.2,1366.4
ITEM0002236,ORD0000872,INV000418,5,192.13,960.65
ITEM0002237,ORD0000298,INV000190,1,1431.44,1431.44
ITEM0002238,ORD0000495,INV000009,3,1402.39,4207.17
ITEM0002239,ORD0000272,INV000202,3,1418.13,4254.39
ITEM0002240,ORD0000003,INV000230,2,883.07,1766.14
ITEM0002241,ORD0000404,INV000202,5,1418.13,7090.65
ITEM0002242,ORD0000946,INV000151,2,1103.13,2206.26
